symbol,fiscalDateEnding,reportedCurrency,totalRevenue,costOfRevenue,grossProfit,operatingExpenses,operatingIncome,researchAndDevelopment,sellingGeneralAndAdministrative,netIncome,grossMarginPct,revenueGrowthQoQPct,revenueGrowthYoYPct,operatingExpenseGrowthQoQPct,netIncomeGrowthQoQPct,operatingMarginPct,netProfitMarginPct,operatingExpenseRatioPct
AAPL,2008-09-30,USD,7895000000.0,5156000000.0,2739000000.0,1297000000.0,1442000000.0,298000000.0,999000000.0,1136000000.0,34.692843571880935,5.774383708467301,26.990509892230975,7.367549668874163,5.970149253731338,18.26472450918303,14.388853704876503,16.42811906269791
AAPL,2008-12-31,USD,11880000000.0,7373000000.0,4507000000.0,1406000000.0,3101000000.0,315000000.0,1091000000.0,2255000000.0,37.937710437710436,50.47498416719443,23.646960865945044,8.404009252120282,98.50352112676057,26.102693602693606,18.98148148148148,11.835016835016834
AAPL,2009-03-31,USD,9084000000.0,5457000000.0,3627000000.0,1304000000.0,2323000000.0,319000000.0,985000000.0,1620000000.0,39.927344782034346,-23.535353535353533,20.926517571884993,-7.25462304409673,-28.159645232815965,25.572435050638486,17.8335535006605,14.35490973139586
AAPL,2009-06-30,USD,9734000000.0,5751000000.0,3983000000.0,1351000000.0,2632000000.0,341000000.0,1010000000.0,1828000000.0,40.9184302445038,7.1554381329810735,30.412647374062175,3.6042944785276143,12.83950617283951,27.03924388740497,18.77953564824327,13.87918635709883
AAPL,2009-09-30,USD,9870000000.0,6256000000.0,3614000000.0,1421000000.0,2193000000.0,358000000.0,1063000000.0,1665000000.0,36.61600810536981,1.3971645777686392,25.015832805573158,5.181347150259064,-8.916849015317286,22.218844984802434,16.869300911854104,14.397163120567377
AAPL,2009-12-31,USD,15683000000.0,9272000000.0,6411000000.0,1686000000.0,4725000000.0,398000000.0,1288000000.0,3378000000.0,40.87865841994516,58.89564336372848,32.011784511784505,18.648838845883176,102.8828828828829,30.12816425428808,21.539246317668812,10.75049416565708
AAPL,2010-03-31,USD,13499000000.0,7874000000.0,5625000000.0,1646000000.0,3979000000.0,426000000.0,1220000000.0,3074000000.0,41.669753315060376,-13.925907033093154,48.60193747247907,-2.3724792408066464,-8.999407933688575,29.476257500555597,22.77205718942144,12.193495814504777
AAPL,2010-06-30,USD,15700000000.0,9564000000.0,6136000000.0,1902000000.0,4234000000.0,464000000.0,1438000000.0,3253000000.0,39.0828025477707,16.304911474924076,61.29032258064515,15.552855407047383,5.823031880286278,26.96815286624204,20.719745222929937,12.114649681528663
AAPL,2010-09-30,USD,20343000000.0,12831000000.0,7512000000.0,2065000000.0,5447000000.0,494000000.0,1571000000.0,4308000000.0,36.92670697537236,29.573248407643305,106.10942249240121,8.569926393270233,32.43160159852443,26.775795113798356,21.17681757852824,10.150911861574006
AAPL,2010-12-31,USD,26741000000.0,16443000000.0,10298000000.0,2471000000.0,7827000000.0,575000000.0,1896000000.0,6004000000.0,38.51015294865562,31.45062183552081,70.50946885162277,19.661016949152543,39.3686165273909,29.26966082046296,22.452413896264165,9.240492128192663
AAPL,2011-03-31,USD,24667000000.0,14449000000.0,10218000000.0,2344000000.0,7874000000.0,581000000.0,1763000000.0,5987000000.0,41.42376454372238,-7.75588048315321,82.73205422623897,-5.139619587211652,-0.28314457028647544,31.921190254185756,24.271293631167147,9.502574289536629
